q,beta,hm0,h,tm-10_toe,bt,ht,gama_f,cotad,cotau,hb,rc,b,tanb,ac,gc
0.0000207,0,0.1,0.52,2.469730805,0,0.286666667,0.4,3.3,2,-0.046666667,0.113333333,0.383333333,0,0.113333333,0.1
0.00038,0,0.066875,0.651875,0.97944664,0,0.651875,0.9,3.076923077,2.8125,0.053125,0.046875,0.6875,0,0.046875,0
0.000715,0,0.079375,0.651875,1.036363636,0,0.651875,0.9,3.076923077,2.8125,0.053125,0.046875,0.6875,0,0.046875,0
0.000606,0,0.07625,0.651875,1.022134387,0,0.651875,0.9,3.076923077,2.8125,0.053125,0.046875,0.6875,0,0.046875,0
0.000102,0,0.06625,0.63625,0.981818182,0,0.63625,0.9,3.076923077,2.8125,0.0375,0.0625,0.6875,0,0.0625,0
0.000156,0,0.0775,0.63625,1.033992095,0,0.63625,0.9,3.076923077,2.8125,0.0375,0.0625,0.6875,0,0.0625,0
0.000346,0,0.091875,0.63625,1.138339921,0,0.63625,0.9,3.076923077,2.8125,0.0375,0.0625,0.6875,0,0.0625,0
0.000018,0,0.073125,0.620625,1.012648221,0,0.620625,0.9,3.076923077,2.8125,0.021875,0.078125,0.6875,0,0.078125,0
0.0000203,0,0.073125,0.620625,1.007905138,0,0.620625,0.9,3.076923077,2.8125,0.021875,0.078125,0.6875,0,0.078125,0
0.0000847,0,0.086875,0.620625,1.090909091,0,0.620625,0.9,3.076923077,2.8125,0.021875,0.078125,0.6875,0,0.078125,0
0.000155,0,0.095,0.620625,1.166798419,0,0.620625,0.9,3.076923077,2.8125,0.021875,0.078125,0.6875,0,0.078125,0
0.0000489,0,0.1,0.605,1.159683794,0,0.605,0.9,3.076923077,2.8125,0.00625,0.09375,0.6875,0,0.09375,0
0.0000467,0,0.0675,0.651875,0.977075099,0,0.651875,0.9,3.076923077,5.9375,0.053125,0.046875,0.375,0,0.046875,0
0.000122,0,0.07875,0.651875,1.031620553,0,0.651875,0.9,3.076923077,5.9375,0.053125,0.046875,0.375,0,0.046875,0
0.0000802,0,0.07625,0.651875,1.022134387,0,0.651875,0.9,3.076923077,5.9375,0.053125,0.046875,0.375,0,0.046875,0
0.000014,0,0.07625,0.63625,1.038735178,0,0.63625,0.9,3.076923077,5.9375,0.0375,0.0625,0.375,0,0.0625,0
0.0000467,0,0.088125,0.63625,1.095652174,0,0.63625,0.9,3.076923077,5.9375,0.0375,0.0625,0.375,0,0.0625,0
0.000129,0,0.099375,0.63625,1.164426877,0,0.63625,0.9,3.076923077,5.9375,0.0375,0.0625,0.375,0,0.0625,0
0.0000317,0,0.0975,0.620625,1.162055336,0,0.620625,0.9,3.076923077,5.9375,0.021875,0.078125,0.375,0,0.078125,0
0.000005,0,0.08625,0.620625,1.157312253,0,0.620625,0.9,3.076923077,5.9375,0.021875,0.078125,0.375,0,0.078125,0
0.000131,0,0.110625,0.620625,1.093280632,0,0.620625,0.9,3.076923077,5.9375,0.021875,0.078125,0.375,0,0.078125,0
0,0,0.079375,0.683125,1.033992095,0,0.683125,1,3.076923077,8.846153846,0.084375,0.078125,0.375,0,0.078125,0
0,0,0.094375,0.683125,1.109881423,0,0.683125,1,3.076923077,8.846153846,0.084375,0.078125,0.375,0,0.078125,0
0,0,0.090625,0.6675,1.098023715,0,0.6675,1,3.076923077,8.846153846,0.06875,0.09375,0.375,0,0.09375,0
0.000000875,0,0.07125,0.683125,0.984189723,0,0.683125,1,3.076923077,8.846153846,0.084375,0.078125,0.375,0,0.078125,0
0,0,0.0825,0.6675,1.041106719,0,0.6675,1,3.076923077,8.846153846,0.06875,0.09375,0.375,0,0.09375,0
0.0012,0,0.09,0.1995,1.612090115,0.05,0.1535,0.9,2.65,-0.153846154,0.0045,0.09,0,0,0.0785,0.18
0.000713,0,0.0905,0.1995,1.393609481,0.05,0.1535,0.9,2.65,-0.153846154,0.0045,0.09,0,0,0.0785,0.18
0.000738,0,0.098,0.181,1.652392368,0.05,0.135,0.9,2.65,-0.153846154,-0.014,0.1085,0,0,0.097,0.18
0.000125,0,0.085,0.153,1.686331107,0.05,0.107,0.9,2.65,-0.153846154,-0.042,0.1365,0,0,0.125,0.18
0.000182,0,0.075,0.153,2.152988772,0.05,0.107,0.9,2.65,-0.153846154,-0.042,0.1365,0,0,0.125,0.18
0.000697,0,0.09,0.1995,1.612090115,0,0.1995,0.9,2.5,0.9,0.0695,0.09,0.255,0,0.0785,0.16
0.000356,0,0.0905,0.1995,1.393609481,0,0.1995,0.9,2.5,0.9,0.0695,0.09,0.255,0,0.0785,0.16
0.000448,0,0.098,0.181,1.652392368,0,0.181,0.9,2.5,0.9,0.051,0.1085,0.255,0,0.097,0.16
0.0000436,0,0.085,0.153,1.686331107,0,0.153,0.9,2.5,0.9,0.023,0.1365,0.255,0,0.125,0.16
0.000085,0,0.075,0.153,2.152988772,0,0.153,0.9,2.5,0.9,0.023,0.1365,0.255,0,0.125,0.16
0.000416,0,0.09,0.1995,1.612090115,0,0.1995,0.9,3,0.78,0.0495,0.09,0.5,0,0.0785,0.16
0.000196,0,0.0905,0.1995,1.393609481,0,0.1995,0.9,3,0.78,0.0495,0.09,0.5,0,0.0785,0.16
0.000184,0,0.098,0.181,1.652392368,0,0.181,0.9,3,0.78,0.031,0.1085,0.5,0,0.097,0.16
0.0000268,0,0.085,0.153,1.686331107,0,0.153,0.9,3,0.78,0.003,0.1365,0.5,0,0.125,0.16
0.0000212,0,0.075,0.153,2.152988772,0,0.153,0.9,3,0.78,0.003,0.1365,0.5,0,0.125,0.16
0.000139,0,0.085,0.172,1.641786512,0,0.172,0.9,2,1,-0.0005,0.1355,0.2375,0,0.0885,0.18
0.000038,0,0.0835,0.172,1.425427049,0,0.172,0.9,2,1,-0.0005,0.1355,0.2375,0,0.0885,0.18
0.0000347,0,0.086,0.1535,1.686331107,0,0.1535,0.9,2,1,-0.019,0.154,0.2375,0,0.107,0.18
0.00000112,0,0.0725,0.1255,1.828449578,0,0.1255,0.9,2,1,-0.047,0.182,0.2375,0,0.135,0.18
0.00000335,0,0.069,0.1255,2.265410846,0,0.1255,0.9,2,1,-0.047,0.182,0.2375,0,0.135,0.18
0.0000212,0,0.085,0.172,1.641786512,0,0.172,0.9,3,2,-0.0005,0.1355,0.265,0,0.0885,0.18
0.00000447,0,0.0835,0.172,1.425427049,0,0.172,0.9,3,2,-0.0005,0.1355,0.265,0,0.0885,0.18
0.0000101,0,0.086,0.1535,1.686331107,0,0.1535,0.9,3,2,-0.019,0.154,0.265,0,0.107,0.18
0.00000112,0,0.0725,0.1255,1.828449578,0,0.1255,0.9,3,2,-0.047,0.182,0.265,0,0.135,0.18
0.00000112,0,0.069,0.1255,2.265410846,0,0.1255,0.9,3,2,-0.047,0.182,0.265,0,0.135,0.18
0.000572,0,0.0935,0.2195,1.6205748,0.04,0.1995,1,2,2,0,0.1005,0,0,0.043,0.61
0.00033,0,0.0925,0.2195,1.397851823,0.04,0.1995,1,2,2,0,0.1005,0,0,0.043,0.61
0.000487,0,0.101,0.201,1.601484259,0.04,0.181,1,2,2,0,0.119,0,0,0.0615,0.61
0.0000816,0,0.0925,0.173,1.643907683,0.04,0.153,1,2,2,0,0.147,0,0,0.0895,0.61
0.000124,0,0.0785,0.173,2.091474807,0.04,0.153,1,2,2,0,0.147,0,0,0.0895,0.61
0.00036,0,0.1216,0.23,2.043636364,0,0.23,0.4,3,5,0.056,0.098,0.14,0,0.098,0.32
0.000104,0,0.11828,0.23,1.778363636,0,0.23,0.4,3,5,0.056,0.098,0.14,0,0.098,0.32
0.0000328,0,0.11512,0.23,1.625272727,0,0.23,0.4,3,5,0.056,0.098,0.14,0,0.098,0.32
0.0000736,0,0.11828,0.23,1.778363636,0,0.23,0.4,3,5,0.056,0.098,0.14,0,0.098,0.32
0.0000368,0,0.11512,0.23,1.625272727,0,0.23,0.4,3,5,0.056,0.098,0.14,0,0.098,0.32
0.0000448,0,0.11696,0.222,1.983636364,0,0.222,0.4,3,5,0.048,0.106,0.14,0,0.106,0.32
0.0000128,0,0.11384,0.222,1.776,0,0.222,0.4,3,5,0.048,0.106,0.14,0,0.106,0.32
0.000008,0,0.11136,0.222,1.625272727,0,0.222,0.4,3,5,0.048,0.106,0.14,0,0.106,0.32
0.0000032,0,0.10896,0.212,1.776,0,0.212,0.4,3,5,0.038,0.116,0.14,0,0.116,0.32
0.0000024,0,0.1066,0.212,1.625272727,0,0.212,0.4,3,5,0.038,0.116,0.14,0,0.116,0.32
0.0000219,0,0.087,0.162,1.625242207,0.145,0.122,0.35,3,3,0,0.131333333,0,0,0.088,0.116666667
0.0000517,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,3,3,0,0.121333333,0,0,0.078,0.116666667
0.000156,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,3,3,0,0.111333333,0,0,0.068,0.116666667
0.000159,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.068,0.116666667
0.000042,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.128,0,0,0.078,0.116666667
0.0000365,0,0.087,0.162,1.625242207,0.145,0.122,0.35,2.5,2.5,0,0.138,0,0,0.088,0.116666667
0.00000304,0,0.087,0.162,1.625242207,0.145,0.122,0.35,2.5,2.5,0,0.138,0,0,0.088,0.2
0.0000438,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.128,0,0,0.078,0.2
0.000113,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.068,0.2
0.000279,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.068,0.2
0.000000183,0,0.087,0.162,1.625242207,0.145,0.122,0.35,2.5,2.5,0,0.149666667,0,0,0.088,0.2
0.0000189,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.139666667,0,0,0.078,0.2
0.0000383,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.139666667,0,0,0.078,0.2
0.0000134,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.139666667,0,0,0.078,0.2
0.0000481,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.129666667,0,0,0.068,0.2
0.000125,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.129666667,0,0,0.068,0.2
0.0000511,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.051333333,0.266666667
0.00000913,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.128,0,0,0.078,0.3
0.00000487,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.134666667,0,0,0.078,0.3
0.00000669,0,0.087,0.162,1.625242207,0.145,0.122,0.35,2.5,2.5,0,0.138,0,0,0.088,0.3
0.0000511,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.068,0.3
0.0000815,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.034666667,0.316666667
0.0000189,0,0.091666667,0.172,1.910057937,0.145,0.132,0.35,2.5,2.5,0,0.121333333,0,0,0.094666667,0.2
0.0000633,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.111333333,0,0,0.084666667,0.2
0.0000499,0,0.106666667,0.182,2.163006173,0.145,0.142,0.35,2.5,2.5,0,0.118,0,0,0.084666667,0.2
0,0,0.08675,0.235,1.4862705,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.0000013,0,0.12225,0.235,1.849932431,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.00000415,0,0.128,0.235,1.884717485,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.0000032,0,0.11975,0.235,2.039669091,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.0000064,0,0.12375,0.235,2.074454145,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.00000241,0,0.11675,0.235,2.213594362,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.00000482,0,0.12175,0.235,2.333760913,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0.0000155,0,0.12225,0.235,1.849932431,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0
0,0,0.08675,0.235,1.4862705,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0.000000316,0,0.12225,0.235,1.849932431,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0.00000111,0,0.128,0.235,1.884717485,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0.000000791,0,0.11975,0.235,2.039669091,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0.00000126,0,0.12375,0.235,2.074454145,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0.000000474,0,0.11675,0.235,2.213594362,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0.00000146,0,0.12175,0.235,2.333760913,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0
0,0,0.08675,0.235,1.4862705,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.17,0
0.00000111,0,0.12225,0.235,1.849932431,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.17,0
0.00000415,0,0.128,0.235,1.884717485,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.17,0
0.00000368,0,0.12225,0.235,1.849932431,0.085,0.1375,0.4,4,4,0,0.17,0,0,0.17,0
0,0,0.08675,0.235,1.4862705,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.000000158,0,0.12225,0.235,1.849932431,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.000000277,0,0.128,0.235,1.884717485,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.000000316,0,0.11975,0.235,2.039669091,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.000000632,0,0.12375,0.235,2.074454145,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.000000277,0,0.11675,0.235,2.213594362,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.000000593,0,0.12175,0.235,2.333760913,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0.00000107,0,0.12225,0.235,1.849932431,0.085,0.1425,0.4,5,5,0,0.1675,0,0,0.1675,0.25
0,0,0.08675,0.235,1.4862705,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0.25
0.000000237,0,0.128,0.235,1.884717485,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0.25
0.000000198,0,0.11975,0.235,2.039669091,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0.25
0.000000198,0,0.12375,0.235,2.074454145,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0.25
0.000000158,0,0.11675,0.235,2.213594362,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0.25
0.000000237,0,0.12175,0.235,2.333760913,0.085,0.1375,0.4,4,4,0,0.22,0,0,0.22,0.25
0,0,0.08675,0.235,1.4862705,0.085,0.1375,0.4,3.440559441,3.440559441,0,0.22,0,0,0.22,0.25
0.000000119,0,0.12225,0.235,1.849932431,0.085,0.1375,0.4,3.440559441,3.440559441,0,0.22,0,0,0.22,0.25
0.000000474,0,0.128,0.235,1.884717485,0.085,0.1375,0.4,3.440559441,3.440559441,0,0.22,0,0,0.22,0.25
0.000000277,0,0.12225,0.235,1.849932431,0.085,0.1375,0.4,4,4,0,0.17,0,0,0.17,0.25
0.00000918,0,0.068485714,0.125142857,1.264811758,0.154285714,0.108,0.45,1.5,1.5,0,0.157714286,0,0,0.129142857,0.16
0.0000372,0,0.070057143,0.125142857,1.414173565,0.154285714,0.108,0.45,1.5,1.5,0,0.157714286,0,0,0.129142857,0.16
0.0000145,0,0.075114286,0.150285714,1.048298605,0.154285714,0.133142857,0.45,1.5,1.5,0,0.132571429,0,0,0.104,0.16
0.000099,0,0.077885714,0.150285714,1.148026807,0.154285714,0.133142857,0.45,1.5,1.5,0,0.132571429,0,0,0.104,0.16
0.000198,0,0.0798,0.150285714,1.264811758,0.154285714,0.133142857,0.45,1.5,1.5,0,0.132571429,0,0,0.104,0.16
0.00000132,0,0.065342857,0.166857143,0.920757144,0.154285714,0.149714286,0.45,1.5,1.5,0,0.116,0,0,0.087428571,0.16
0.0000599,0,0.0802,0.166857143,1.048298605,0.154285714,0.149714286,0.45,1.5,1.5,0,0.116,0,0,0.087428571,0.16
0.000228,0,0.085142857,0.166857143,1.148026807,0.154285714,0.149714286,0.45,1.5,1.5,0,0.116,0,0,0.087428571,0.16
0.0000468,0,0.070057143,0.125142857,1.414173565,0.154285714,0.108,0.45,1.5,1.5,0,0.157714286,0,0,0.129142857,0.16
0.000329,0,0.081714286,0.150285714,1.414173565,0.154285714,0.133142857,0.45,1.5,1.5,0,0.132571429,0,0,0.104,0.16
0,0,0.133333333,0.2425,1.574591643,0,0.2425,1,3,0.77,-0.030833333,0.4,0,0,0.241666667,0
0.00000505,0,0.166666667,0.2425,1.795034473,0,0.2425,1,3,0.77,-0.030833333,0.4,0,0,0.241666667,0
0.00000361,0,0.133333333,0.334166667,1.574591643,0,0.334166667,1,3,0.77,0.060833333,0.308333333,0,0,0.15,0
0.0000358,0,0.166666667,0.334166667,1.795034473,0,0.334166667,1,3,0.77,0.060833333,0.308333333,0,0,0.15,0
0.0000734,0,0.133333333,0.434166667,1.574591643,0,0.434166667,1,3,0.77,0.160833333,0.208333333,0,0,0.05,0
0.000421,0,0.166666667,0.434166667,1.795034473,0,0.434166667,1,3,0.77,0.160833333,0.208333333,0,0,0.05,0
0,0,0.133333333,0.2425,1.574591643,0.066666667,0.2025,0.775,1.25,0.7,-0.075,0.4,0.3,0,0.258333333,0
0,0,0.166666667,0.2425,1.795034473,0.066666667,0.2025,0.82,1.25,0.7,-0.075,0.4,0.3,0,0.258333333,0
0.000000481,0,0.133333333,0.334166667,1.574591643,0.066666667,0.294166667,1,1.25,0.7,0.016666667,0.308333333,0.3,0,0.166666667,0
0.00000794,0,0.166666667,0.334166667,1.795034473,0.066666667,0.294166667,1,1.25,0.7,0.016666667,0.308333333,0.3,0,0.166666667,0
0.0000683,0,0.133333333,0.434166667,1.574591643,0.066666667,0.394166667,1,1.25,0.7,0.116666667,0.208333333,0.3,0,0.066666667,0
0.000308,0,0.166666667,0.434166667,1.795034473,0.066666667,0.394166667,1,1.25,0.7,0.116666667,0.208333333,0.3,0,0.066666667,0
0,0,0.133333333,0.2425,1.574591643,0,0.2425,0.4,1.25,1.25,0,0.4,0,0,0.216666667,0.433333333
0,0,0.166666667,0.2425,1.795034473,0,0.2425,0.4,1.25,1.25,0,0.4,0,0,0.216666667,0.433333333
0,0,0.133333333,0.334166667,1.574591643,0,0.334166667,0.625,1.25,0,-0.125,0.308333333,0.433333333,0,0.308333333,0
0.000000481,0,0.166666667,0.334166667,1.795034473,0,0.334166667,0.7,1.25,0,-0.125,0.308333333,0.433333333,0,0.308333333,0
0.000000962,0,0.133333333,0.434166667,1.574591643,0,0.434166667,0.925,1.25,0,-0.025,0.208333333,0.433333333,0,0.208333333,0
0.0000582,0,0.166666667,0.434166667,1.795034473,0,0.434166667,0.94,1.25,0,-0.025,0.208333333,0.433333333,0,0.208333333,0
0.000000594,20,0.052,0.1498,1.002805981,0.078,0.1058,0.4,1.5,1.5,0,0.0702,0,0,0.0702,0.086
0.0000324,20,0.07,0.1498,1.110800471,0.078,0.1058,0.4,1.5,1.5,0,0.0702,0,0,0.0702,0.086
0.000053,20,0.074,0.1498,1.110800471,0.078,0.1058,0.4,1.5,1.5,0,0.0702,0,0,0.0702,0.086
0.0000418,20,0.072,0.1498,1.187939392,0.078,0.1058,0.4,1.5,1.5,0,0.0702,0,0,0.0702,0.086
0.0000487,0,0.062666667,0.145333333,1.472122361,0,0.145333333,1,0,-0.07,0.0435,0.097,0.07,0,0.097,0
0.00073,0,0.088666667,0.145333333,1.720740774,0,0.145333333,1,0,-0.07,0.0435,0.097,0.07,0,0.097,0
0.00103,0,0.093666667,0.145333333,1.910594835,0,0.145333333,1,0,-0.07,0.0435,0.097,0.07,0,0.097,0
0.000000243,0,0.061666667,0.105333333,1.454041022,0,0.105333333,1,0,-0.07,0.0035,0.137,0.07,0,0.137,0
0.0000365,0,0.087666667,0.105333333,1.725261109,0,0.105333333,1,0,-0.07,0.0035,0.137,0.07,0,0.137,0
0.0000791,0,0.090666667,0.105333333,1.884979604,0,0.105333333,1,0,-0.07,0.0035,0.137,0.07,0,0.137,0
0,0,0.061666667,0.114,1.454041022,0,0.114,0.35,4,4,0,0.137,0,0,0.065,0
0.00000487,0,0.088666667,0.114,1.725261109,0,0.114,0.35,4,4,0,0.137,0,0,0.065,0
0.0000103,0,0.092,0.114,1.884979604,0,0.114,0.35,4,4,0,0.137,0,0,0.065,0
0,0,0.061666667,0.116666667,1.454041022,0,0.116666667,0.35,4,4,0,0.137,0,0,0.116666667,0
0.00000669,0,0.089,0.116666667,1.725261109,0,0.116666667,0.35,4,4,0,0.137,0,0,0.116666667,0
0.0000152,0,0.092333333,0.116666667,1.884979604,0,0.116666667,0.35,4,4,0,0.137,0,0,0.116666667,0
0.0000073,0,0.088333333,0.111333333,1.725261109,0,0.111333333,0.7,3,0,0.006333333,0.137,0.216666667,0,0.137,0
0.0000183,0,0.091333333,0.111333333,1.884979604,0,0.111333333,0.7,3,0,0.006333333,0.137,0.216666667,0,0.137,0
0,0,0.062,0.114333333,1.454041022,0,0.114333333,0.35,4,0,-0.065,0.137,0.2,0,0.137,0
0.00000292,0,0.088333333,0.114333333,1.725261109,0,0.114333333,0.35,4,0,-0.065,0.137,0.2,0,0.137,0
0.00000669,0,0.092,0.114333333,1.884979604,0,0.114333333,0.35,4,0,-0.065,0.137,0.2,0,0.137,0
0.00000336,0,0.125,0.234375,1.760446976,0.182291667,0.0859375,0.4,2,2,0,0.205729167,0,0,0.205729167,0.213541667
0.00000504,0,0.129166667,0.234375,1.813260385,0.182291667,0.0859375,0.4,2,2,0,0.205729167,0,0,0.205729167,0.213541667
0.0000084,0,0.128125,0.234375,1.883678264,0.182291667,0.0859375,0.4,2,2,0,0.205729167,0,0,0.205729167,0.213541667
0.0000698,0,0.128125,0.234375,1.883678264,0,0.091145833,0.4,5,1.647058824,0.013020833,0.208333333,0,0,0.208333333,0.104166667
0.0000551,0,0.128125,0.247395833,1.883678264,0,0.1015625,0.4,5.625,2.068965517,0.018229167,0.208333333,0,0,0.208333333,0.104166667
0.00000168,0,0.15595,0.525,1.440434335,0,0.525,0.4,2,2,0,0.18,0,0,0.18,0.2
0.00000324,0,0.1776,0.525,1.518696715,0,0.525,0.4,2,2,0,0.18,0,0,0.18,0.2
0.0000107,0,0.20005,0.525,1.62745093,0,0.525,0.4,2,2,0,0.18,0,0,0.18,0.2
0.000000581,0,0.12565,0.5625,1.340421113,0,0.5625,0.4,2,2,0,0.1425,0,0,0.1425,0.2
0.00000481,0,0.15725,0.5625,1.440434335,0,0.5625,0.4,2,2,0,0.1425,0,0,0.1425,0.2
0.0000106,0,0.1789,0.5625,1.522965572,0,0.5625,0.4,2,2,0,0.1425,0,0,0.1425,0.2
0.0000503,0,0.2009,0.5625,1.62745093,0,0.5625,0.4,2,2,0,0.1425,0,0,0.1425,0.2
0.00000436,0,0.12945,0.6,1.3800605,0,0.6,0.4,2,2,0,0.105,0,0,0.105,0.2
0.000257,0,0.15535,0.6,1.403640853,0,0.6,0.4,2,2,0,0.105,0,0,0.105,0.2
0.000145,0,0.17665,0.6,1.478854049,0,0.6,0.4,2,2,0,0.105,0,0,0.105,0.2
0.000038,0,0.1579,0.5625,1.522965572,0,0.5625,0.4,2,2,0,0.1425,0,0,0.1425,0.2
0.000503,0,0.2009,0.5625,1.62745093,0,0.5625,0.4,2,2,0,0.1425,0,0,0.1425,0.2
0.0000157,0,0.12945,0.6,1.3800605,0,0.6,0.4,2,2,0,0.105,0,0,0.105,0.2
0.000106,0,0.15535,0.6,1.403640853,0,0.6,0.4,2,2,0,0.105,0,0,0.105,0.2
0.00000176,0,0.1012,0.174,1.252173913,0,0.174,0.55,2,2,0,0.18,0,0,0.1356,0.04
0.00000104,0,0.0732,0.222,0.986561265,0,0.222,0.55,2,2,0,0.132,0,0,0.0876,0.04
0.0000392,0,0.0988,0.222,1.157312253,0,0.222,0.55,2,2,0,0.132,0,0,0.0876,0.04
0.000296,0,0.1196,0.222,1.309090909,0,0.222,0.55,2,2,0,0.132,0,0,0.0876,0.04
0.00000134,0,0.086432507,0.285812672,1.538522483,0.137741047,0.151515152,0.47,2,2,0,0.151515152,0,0,0.189393939,0.171831956
0.0000174,0,0.114325069,0.285812672,1.781447086,0.137741047,0.151515152,0.47,2,2,0,0.151515152,0,0,0.189393939,0.171831956
0.000000383,0,0.097451791,0.189393939,1.680228501,0.137741047,0.055096419,0.47,2,2,0,0.247933884,0,0,0.285812672,0.171831956
0.0000854,0,0.137396694,0.285812672,1.761203369,0.137741047,0.151515152,0.47,2,2,0,0.151515152,0,0,0.189393939,0.171831956
0.000000767,0,0.105371901,0.189393939,1.659984784,0.137741047,0.055096419,0.47,2,2,0,0.247933884,0,0,0.285812672,0.171831956
0.0000031,0,0.152666667,0.366666667,1.445097343,0,0.366666667,0.8,2,2,0,0.356666667,0,0,0.356666667,0
0.0000258,0,0.152666667,0.366666667,1.445097343,0,0.366666667,0.8,2,2,0,0.303333333,0,0,0.303333333,0
0.000000516,0,0.133333333,0.366666667,1.347124642,0,0.366666667,0.8,2,2,0,0.303333333,0,0,0.303333333,0
0.0000396,0,0.133333333,0.366666667,1.812494973,0,0.366666667,0.8,2,2,0,0.303333333,0,0,0.303333333,0
0.00000258,0,0.109333333,0.366666667,1.56756322,0,0.366666667,0.8,2,2,0,0.303333333,0,0,0.303333333,0
0.000000172,0,0.085333333,0.366666667,1.347124642,0,0.366666667,0.8,2,2,0,0.303333333,0,0,0.303333333,0
0.000105,0,0.152666667,0.366666667,1.445097343,0,0.366666667,0.8,2,2,0,0.261333333,0,0,0.261333333,0
0.00012,0,0.133333333,0.366666667,1.812494973,0,0.366666667,0.8,2,2,0,0.261333333,0,0,0.261333333,0
0.0000117,0,0.109333333,0.366666667,1.56756322,0,0.366666667,0.8,2,2,0,0.261333333,0,0,0.261333333,0
0.00043,0,0.187333333,0.366666667,1.543070045,0,0.366666667,0.8,2,2,0,0.261333333,0,0,0.261333333,0
0.000602,0,0.194,0.366666667,1.592056395,0,0.366666667,0.8,2,2,0,0.261333333,0,0,0.261333333,0
0.0000124,0,0.116,0.233333333,1.347124642,0,0.233333333,0.8,1,1,0,0.333333333,0,0,0.333333333,0
0.000000861,0,0.142,0.233333333,1.543070045,0,0.233333333,0.8,1,1,0,0.333333333,0,0,0.333333333,0
0.0000167,0,0.136,0.233333333,1.959454025,0,0.233333333,0.8,1,1,0,0.333333333,0,0,0.333333333,0
0.0000396,0,0.148,0.233333333,1.959454025,0,0.233333333,0.8,1,1,0,0.333333333,0,0,0.333333333,0
0.0000126,0,0.116,0.233333333,1.347124642,0,0.233333333,0.8,2,2,0,0.292,0,0,0.292,0
0.000000344,0,0.142,0.233333333,1.543070045,0,0.233333333,0.8,2,2,0,0.292,0,0,0.292,0
0.0000224,0,0.136,0.233333333,1.959454025,0,0.233333333,0.8,2,2,0,0.292,0,0,0.292,0
